FIPS_STATE,FIPS_COUNTY,COUNTY_NAME,COUNTY_LAT,COUNTY_LONG
02,013,Aleutians East Borough,55.229183,-161.915191
02,016,Aleutians West Census Area,52.242645,-175.129755
02,020,Anchorage Borough,61.178368,-149.186416
02,050,Bethel Census Area,60.939161,-160.147317
02,060,Bristol Bay Borough,58.744623,-156.988097
02,070,Dillingham Census Area,59.949649,-158.429855
02,090,Fairbanks North Star Borough,64.846315,-146.643388
02,100,Haines Borough,59.155973,-135.443717
02,110,Juneau Borough,58.388588,-134.133421
02,122,Kenai Peninsula Borough,60.202478,-151.629576
02,130,Ketchikan Gateway Borough,55.54115,-131.408008
02,150,Kodiak Island Borough,57.707368,-153.782518
02,164,Lake and Peninsula Borough,58.401493,-156.184669
02,170,Matanuska-Susitna Borough,62.395317,-149.575328
02,180,Nome Census Area,64.735328,-164.186608
02,185,North Slope Borough,69.296886,-153.448095
02,188,Northwest Arctic Borough,67.000678,-159.998166
02,201,Prince of Wales-Outer Ketchikan,55.454038,-132.050372
02,220,Sitka Borough,57.21405,-135.446833
02,231,Skagway-Yakutat-Angoon Census A,58.811136,-136.622061
02,240,Southeast Fairbanks Census Area,63.765233,-143.598085
02,261,Valdez-Cordova Census Area,61.400254,-144.503102
02,270,Wade Hampton Census Area,62.087611,-163.529421
02,280,Wrangell-Petersburg Census Area,56.518015,-132.961816
02,290,Yukon-Koyukuk Census Area,65.285776,-151.646937
01,001,Autauga County,32.542207,-86.641472
01,003,Baldwin County,30.654881,-87.754736
01,005,Barbour County,31.863073,-85.388993
01,007,Bibb County,32.996943,-87.126855
01,009,Blount County,33.97974,-86.566214
01,011,Bullock County,32.101773,-85.717786
01,013,Butler County,31.751982,-86.682302
01,015,Calhoun County,33.774548,-85.825619
01,017,Chambers County,32.915184,-85.389802
01,019,Cherokee County,34.187088,-85.60575
01,021,Chilton County,32.844987,-86.718688
01,023,Choctaw County,32.024863,-88.265781
01,025,Clarke County,31.677523,-87.835981
01,027,Clay County,33.268721,-85.859858
01,029,Cleburne County,33.67087,-85.517385
01,031,Coffee County,31.402888,-85.98913
01,033,Colbert County,34.707296,-87.796569
01,035,Conecuh County,31.428183,-86.992999
01,037,Coosa County,32.935503,-86.239249
01,039,Covington County,31.248133,-86.453162
01,041,Crenshaw County,31.731354,-86.311599
01,043,Cullman County,34.13167,-86.866896
01,045,Dale County,31.426115,-85.612338
01,047,Dallas County,32.329593,-87.109517
01,049,DeKalb County,34.45983,-85.798731
01,051,Elmore County,32.59991,-86.138157
01,053,Escambia County,31.136909,-87.162695
01,055,Etowah County,34.047533,-86.03825
01,057,Fayette County,33.729772,-87.735378
01,059,Franklin County,34.435932,-87.843648
01,061,Geneva County,31.094395,-85.837337
01,063,Greene County,32.854779,-87.951231
01,065,Hale County,32.755765,-87.625424
01,067,Henry County,31.516095,-85.239835
01,069,Houston County,31.151186,-85.304578
01,071,Jackson County,34.776174,-86.002129
01,073,Jefferson County,33.552433,-86.896716
01,075,Lamar County,33.775081,-88.096415
01,077,Lauderdale County,34.903733,-87.647581
01,079,Lawrence County,34.51999,-87.310217
01,081,Lee County,32.597367,-85.355886
01,083,Limestone County,34.810321,-86.981426
01,085,Lowndes County,32.1575,-86.642632
01,087,Macon County,32.384887,-85.692573
01,089,Madison County,34.760002,-86.548777
01,091,Marengo County,32.248548,-87.790375
01,093,Marion County,34.134472,-87.886567
01,095,Marshall County,34.365158,-86.313058
01,097,Mobile County,30.68435,-88.198527
01,099,Monroe County,31.56273,-87.353102
01,101,Montgomery County,32.224349,-86.203795
01,103,Morgan County,34.453298,-86.857298
01,105,Perry County,32.638846,-87.293685
01,107,Pickens County,33.283797,-88.084083
01,109,Pike County,31.806086,-85.938912
01,111,Randolph County,33.290802,-85.456433
01,113,Russell County,32.287341,-85.184114
01,115,St. Clair County,33.712571,-86.318306
01,117,Shelby County,33.266792,-86.654667
01,119,Sumter County,32.593446,-88.193795
01,121,Talladega County,33.383988,-86.169488
01,123,Tallapoosa County,32.860832,-85.797597
01,125,Tuscaloosa County,33.28794,-87.523765
01,127,Walker County,33.80713,-87.295532
01,129,Washington County,31.402696,-88.202751
01,131,Wilcox County,31.990903,-87.308887
01,133,Winston County,34.154535,-87.373481
05,001,Arkansas County,34.288872,-91.376344
05,003,Ashley County,33.190783,-91.772262
05,005,Baxter County,36.286225,-92.339841
05,007,Benton County,36.337987,-94.257842
05,009,Boone County,36.313592,-93.092833
05,011,Bradley County,33.463242,-92.168367
05,013,Calhoun County,33.554153,-92.497141
05,015,Carroll County,36.337153,-93.541961
05,017,Chicot County,33.26634,-91.2977
05,019,Clark County,34.053832,-93.176507
05,021,Clay County,36.37636,-90.421474
05,023,Cleburne County,35.542425,-92.028995
05,025,Cleveland County,33.894438,-92.187914
05,027,Columbia County,33.215092,-93.22653
05,029,Conway County,35.263495,-92.695052
05,031,Craighead County,35.828124,-90.631882
05,033,Crawford County,35.579452,-94.24637
05,035,Crittenden County,35.212638,-90.314064
05,037,Cross County,35.300011,-90.771434
05,039,Dallas County,33.966853,-92.657033
05,041,Desha County,33.83126,-91.259304
05,043,Drew County,33.589683,-91.716904
05,045,Faulkner County,35.147169,-92.335289
05,047,Franklin County,35.51225,-93.891926
05,049,Fulton County,36.383112,-91.81891
05,051,Garland County,34.57332,-93.153957
05,053,Grant County,34.287458,-92.423425
05,055,Greene County,36.119053,-90.562264
05,057,Hempstead County,33.7313,-93.664959
05,059,Hot Spring County,34.320144,-92.945112
05,061,Howard County,34.089827,-93.989511
05,063,Independence County,35.744099,-91.566218
05,065,Izard County,36.094609,-91.911006
05,067,Jackson County,35.600258,-91.21391
05,069,Jefferson County,34.26921,-91.929077
05,071,Johnson County,35.569018,-93.461165
05,073,Lafayette County,33.235524,-93.610593
05,075,Lawrence County,36.043049,-91.114974
05,077,Lee County,34.779637,-90.780318
05,079,Lincoln County,33.953221,-91.733936
05,081,Little River County,33.700236,-94.235637
05,083,Logan County,35.215114,-93.712628
05,085,Lonoke County,34.740315,-91.853009
05,087,Madison County,36.01224,-93.72307
05,089,Marion County,36.262962,-92.679917
05,091,Miller County,33.311498,-93.880562
05,093,Mississippi County,35.764082,-90.054475
05,095,Monroe County,34.680279,-91.203053
05,097,Montgomery County,34.545966,-93.66019
05,099,Nevada County,33.666725,-93.302881
05,101,Newton County,35.917735,-93.223087
05,103,Ouachita County,33.591134,-92.879263
05,105,Perry County,34.946973,-92.934055
05,107,Phillips County,34.425633,-90.852019
05,109,Pike County,34.166363,-93.654743
05,111,Poinsett County,35.577391,-90.663212
05,113,Polk County,34.474769,-94.224002
05,115,Pope County,35.446432,-93.035762
05,117,Prairie County,34.827607,-91.557246
05,119,Pulaski County,34.7701,-92.310815
05,121,Randolph County,36.342062,-91.028073
05,123,St. Francis County,35.021644,-90.747325
05,125,Saline County,34.648426,-92.674589
05,127,Scott County,34.858644,-94.063491
05,129,Searcy County,35.917529,-92.70326
05,131,Sebastian County,35.199151,-94.275394
05,133,Sevier County,33.998508,-94.237697
05,135,Sharp County,36.153912,-91.481513
05,137,Stone County,35.862902,-92.153495
05,139,Union County,33.170291,-92.594441
05,141,Van Buren County,35.581189,-92.51904
05,143,Washington County,35.985741,-94.214352
05,145,White County,35.254806,-91.74579
05,147,Woodruff County,35.187551,-91.241026
05,149,Yell County,34.997776,-93.406902
04,001,Apache County,35.38362,-109.488456
04,003,Cochise County,31.890821,-109.736956
04,005,Coconino County,35.835573,-111.768163
04,007,Gila County,33.797288,-110.818155
04,009,Graham County,32.936517,-109.891347
04,011,Greenlee County,33.185081,-109.232988
04,012,La Paz County,33.727923,-113.979016
04,013,Maricopa County,33.342656,-112.490919
04,015,Mohave County,35.708232,-113.753337
04,017,Navajo County,35.387551,-110.319661
04,019,Pima County,32.10396,-111.814821
04,021,Pinal County,32.909084,-111.346897
04,023,Santa Cruz County,31.523864,-110.836469
04,025,Yavapai County,34.595236,-112.554041
04,027,Yuma County,32.764761,-113.897214
06,001,Alameda County,37.653853,-121.913948
06,003,Alpine County,38.57918,-119.804453
06,005,Amador County,38.444419,-120.655265
06,007,Butte County,39.662375,-121.596065
06,009,Calaveras County,38.207542,-120.551793
06,011,Colusa County,39.176482,-122.23512
06,013,Contra Costa County,37.93335,-121.9487
06,015,Del Norte County,41.73732,-123.95696
06,017,El Dorado County,38.775488,-120.527585
06,019,Fresno County,36.753992,-119.647934
06,021,Glenn County,39.594777,-122.391742
06,023,Humboldt County,40.700416,-123.911969
06,025,Imperial County,33.038512,-115.352917
06,027,Inyo County,36.589328,-117.483183
06,029,Kern County,35.338498,-118.72491
06,031,Kings County,36.072642,-119.814766
06,033,Lake County,39.090857,-122.762036
06,035,Lassen County,40.652341,-120.577604
06,037,Los Angeles County,34.184667,-118.261988
06,039,Madera County,37.219685,-119.765135
06,041,Marin County,38.0353,-122.743465
06,043,Mariposa County,37.578193,-119.909601
06,045,Mendocino County,39.431152,-123.431626
06,047,Merced County,37.189464,-120.711131
06,049,Modoc County,41.595361,-120.718555
06,051,Mono County,37.91055,-118.87397
06,053,Monterey County,36.23931,-121.310622
06,055,Napa County,38.502833,-122.323151
06,057,Nevada County,39.304003,-120.766234
06,059,Orange County,33.674967,-117.777399
06,061,Placer County,39.06498,-120.727661
06,063,Plumas County,40.010792,-120.834136
06,065,Riverside County,33.727917,-115.977297
06,067,Sacramento County,38.445368,-121.349033
06,069,San Benito County,36.611964,-121.084212
06,071,San Bernardino County,34.828251,-116.191349
06,073,San Diego County,33.020561,-116.771868
06,075,San Francisco County,37.79325,-122.554783
06,077,San Joaquin County,37.932561,-121.2706
06,079,San Luis Obispo County,35.381635,-120.445529
06,081,San Mateo County,37.436567,-122.356471
06,083,Santa Barbara County,34.536645,-120.025949
06,085,Santa Clara County,37.2326,-121.686315
06,087,Santa Cruz County,37.0259,-122.007235
06,089,Shasta County,40.760008,-122.038133
06,091,Sierra County,39.590741,-120.49915
06,093,Siskiyou County,41.589207,-122.533064
06,095,Solano County,38.2674,-121.938347
06,097,Sonoma County,38.51247,-122.928697
06,099,Stanislaus County,37.562401,-120.99375
06,101,Sutter County,39.039974,-121.689128
06,103,Tehama County,40.129251,-122.233448
06,105,Trinity County,40.657296,-123.118229
06,107,Tulare County,36.227815,-118.796611
06,109,Tuolumne County,38.018666,-119.944921
06,111,Ventura County,34.356248,-119.146228
06,113,Yolo County,38.7012,-121.882611
06,115,Yuba County,39.270692,-121.352619
08,001,Adams County,39.870594,-104.350313
08,003,Alamosa County,37.571634,-105.784847
08,005,Arapahoe County,39.644335,-104.331552
08,007,Archuleta County,37.18671,-107.052349
08,009,Baca County,37.320937,-102.556991
08,011,Bent County,37.954862,-103.076652
08,013,Boulder County,40.088471,-105.357295
08,015,Chaffee County,38.737034,-106.175994
08,017,Cheyenne County,38.820224,-102.587596
08,019,Clear Creek County,39.687705,-105.635856
08,021,Conejos County,37.206085,-106.194112
08,023,Costilla County,37.276261,-105.427953
08,025,Crowley County,38.327049,-103.785398
08,027,Custer County,38.092794,-105.360548
08,029,Delta County,38.862219,-107.861186
08,031,Denver County,39.768035,-104.872655
08,033,Dolores County,37.754722,-108.521796
08,035,Douglas County,39.346424,-104.930454
08,037,Eagle County,39.624387,-106.703546
08,039,Elbert County,39.282065,-104.128464
08,041,El Paso County,38.837901,-104.521087
08,043,Fremont County,38.476215,-105.43797
08,045,Garfield County,39.603247,-107.896925
08,047,Gilpin County,39.858816,-105.519522
08,049,Grand County,40.1015,-106.11805
08,051,Gunnison County,38.668937,-107.013567
08,053,Hinsdale County,37.821179,-107.279829
08,055,Huerfano County,37.686839,-104.958585
08,057,Jackson County,40.662438,-106.338973
08,059,Jefferson County,39.587467,-105.246813
08,061,Kiowa County,38.433599,-102.740735
08,063,Kit Carson County,39.305339,-102.602452
08,065,Lake County,39.189931,-106.358091
08,067,La Plata County,37.285784,-107.846076
08,069,Larimer County,40.648764,-105.456325
08,071,Las Animas County,37.320189,-104.043298
08,073,Lincoln County,38.978727,-103.523258
08,075,Logan County,40.729106,-103.105037
08,077,Mesa County,39.021885,-108.468152
08,079,Mineral County,37.692655,-106.926879
08,081,Moffat County,40.608316,-108.202444
08,083,Montezuma County,37.335739,-108.595519
08,085,Montrose County,38.405803,-108.269076
08,087,Morgan County,40.263386,-103.807282
08,089,Otero County,37.895624,-103.711148
08,091,Ouray County,38.156773,-107.76579
08,093,Park County,39.116743,-105.713562
08,095,Phillips County,40.593813,-102.348564
08,097,Pitkin County,39.220673,-106.921365
08,099,Prowers County,37.955682,-102.395291
08,101,Pueblo County,38.152996,-104.506384
08,103,Rio Blanco County,39.975262,-108.199107
08,105,Rio Grande County,37.606496,-106.388011
08,107,Routt County,40.48419,-106.987384
08,109,Saguache County,38.079466,-106.298793
08,111,San Juan County,37.770293,-107.667201
08,113,San Miguel County,38.013248,-108.426142
08,115,Sedgwick County,40.877059,-102.352967
08,117,Summit County,39.618528,-106.107845
08,119,Teller County,38.881039,-105.154213
08,121,Washington County,39.97553,-103.200802
08,123,Weld County,40.544755,-104.403026
08,125,Yuma County,40.000314,-102.422375
09,001,Fairfield County,41.225499,-73.371027
09,003,Hartford County,41.8071,-72.734983
09,005,Litchfield County,41.794783,-73.244573
09,007,Middlesex County,41.43512,-72.523893
09,009,New Haven County,41.348967,-72.900347
09,011,New London County,41.4673,-72.104339
09,013,Tolland County,41.853,-72.332954
09,015,Windham County,41.834216,-71.98849
11,001,District of Columbia,38.90505,-77.016167
10,001,Kent County,39.097086,-75.503073
10,003,New Castle County,39.580568,-75.638048
10,005,Sussex County,38.68327,-75.341817
12,001,Alachua County,29.676032,-82.35834
12,003,Baker County,30.323793,-82.273806
12,005,Bay County,30.236006,-85.632422
12,007,Bradford County,29.949503,-82.168177
12,009,Brevard County,28.299334,-80.701041
12,011,Broward County,26.146138,-80.452893
12,013,Calhoun County,30.41018,-85.197404
12,015,Charlotte County,26.898308,-81.954072
12,017,Citrus County,28.84924,-82.516378
12,019,Clay County,29.976759,-81.857936
12,021,Collier County,26.082939,-81.400686
12,023,Columbia County,30.225177,-82.625028
12,025,Dade County,25.6064,-80.502124
12,027,DeSoto County,27.190624,-81.806155
12,029,Dixie County,29.585858,-83.193638
12,031,Duval County,30.33415,-81.648509
12,033,Escambia County,30.60728,-87.332598
12,035,Flagler County,29.469979,-81.296926
12,037,Franklin County,29.801578,-84.816733
12,039,Gadsden County,30.581582,-84.612367
12,041,Gilchrist County,29.734195,-82.802705
12,043,Glades County,26.954363,-81.186194
12,045,Gulf County,29.900149,-85.242231
12,047,Hamilton County,30.491675,-82.948911
12,049,Hardee County,27.493625,-81.809276
12,051,Hendry County,26.553696,-81.173157
12,053,Hernando County,28.553015,-82.468232
12,055,Highlands County,27.340557,-81.342583
12,057,Hillsborough County,27.906325,-82.346095
12,059,Holmes County,30.86745,-85.812332
12,061,Indian River County,27.69784,-80.578968
12,063,Jackson County,30.797108,-85.212767
12,065,Jefferson County,30.420936,-83.896458
12,067,Lafayette County,29.988319,-83.179529
12,069,Lake County,28.765579,-81.717405
12,071,Lee County,26.577579,-81.921462
12,073,Leon County,30.4569,-84.279084
12,075,Levy County,29.277485,-82.789848
12,077,Liberty County,30.232796,-84.886906
12,079,Madison County,30.451966,-83.467226
12,081,Manatee County,27.481355,-82.359737
12,083,Marion County,29.211533,-82.059049
12,085,Martin County,27.07969,-80.396904
12,087,Monroe County,25.117067,-81.150319
12,089,Nassau County,30.610692,-81.767656
12,091,Okaloosa County,30.668312,-86.593016
12,093,Okeechobee County,27.385038,-80.889832
12,095,Orange County,28.513955,-81.322127
12,097,Osceola County,28.058084,-81.146851
12,099,Palm Beach County,26.641412,-80.437015
12,101,Pasco County,28.300958,-82.43857
12,103,Pinellas County,27.902616,-82.738949
12,105,Polk County,27.959784,-81.70007
12,107,Putnam County,29.605267,-81.740382
12,109,St. Johns County,29.907781,-81.406762
12,111,St. Lucie County,27.378077,-80.444473
12,113,Santa Rosa County,30.696031,-87.01638
12,115,Sarasota County,27.194506,-82.369354
12,117,Seminole County,28.708658,-81.2271
12,119,Sumter County,28.708136,-82.079177
12,121,Suwannee County,30.18671,-82.993463
12,123,Taylor County,30.018776,-83.615892
12,125,Union County,30.042652,-82.374033
12,127,Volusia County,29.067589,-81.138499
12,129,Wakulla County,30.152673,-84.381252
12,131,Walton County,30.614519,-86.170814
12,133,Washington County,30.613161,-85.670694
13,001,Appling County,31.753389,-82.28558
13,003,Atkinson County,31.294857,-82.874736
13,005,Bacon County,31.556775,-82.451152
13,007,Baker County,31.330837,-84.454013
13,009,Baldwin County,33.071932,-83.250851
13,011,Banks County,34.352696,-83.500539
13,013,Barrow County,33.993471,-83.711811
13,015,Bartow County,34.238402,-84.839182
13,017,Ben Hill County,31.759395,-83.219755
13,019,Berrien County,31.274242,-83.23179
13,021,Bibb County,32.80451,-83.699153
13,023,Bleckley County,32.435521,-83.331211
13,025,Brantley County,31.197017,-81.983226
13,027,Brooks County,30.846525,-83.577257
13,029,Bryan County,32.020373,-81.43763
13,031,Bulloch County,32.390705,-81.743912
13,033,Burke County,33.058372,-81.999393
13,035,Butts County,33.288338,-83.957134
13,037,Calhoun County,31.527925,-84.61891
13,039,Camden County,30.918946,-81.637831
13,043,Candler County,32.401337,-82.074981
13,045,Carroll County,33.58276,-85.079029
13,047,Catoosa County,34.902216,-85.136429
13,049,Charlton County,30.778898,-82.139931
13,051,Chatham County,31.968396,-81.085242
13,053,Chattahoochee County,32.347545,-84.787802
13,055,Chattooga County,34.476634,-85.345765
13,057,Cherokee County,34.244526,-84.4743
13,059,Clarke County,33.951967,-83.36602
13,061,Clay County,31.621085,-84.992951
13,063,Clayton County,33.54255,-84.357031
13,065,Clinch County,30.91758,-82.702842
13,067,Cobb County,33.941761,-84.577005
13,069,Coffee County,31.546929,-82.851471
13,071,Colquitt County,31.186498,-83.768332
13,073,Columbia County,33.548579,-82.261233
13,075,Cook County,31.154784,-83.430769
13,077,Coweta County,33.352613,-84.762598
13,079,Crawford County,32.709817,-83.979679
13,081,Crisp County,31.925397,-83.771586
13,083,Dade County,34.85462,-85.504714
13,085,Dawson County,34.440009,-84.171192
13,087,Decatur County,30.878764,-84.579633
13,089,DeKalb County,33.77095,-84.227007
13,091,Dodge County,32.17328,-83.166242
13,093,Dooly County,32.160916,-83.798374
13,095,Dougherty County,31.53832,-84.215784
13,097,Douglas County,33.7003,-84.767287
13,099,Early County,31.330419,-84.9092
13,101,Echols County,30.716702,-82.898962
13,103,Effingham County,32.370383,-81.34348
13,105,Elbert County,34.114998,-82.839768
13,107,Emanuel County,32.586937,-82.304173
13,109,Evans County,32.158071,-81.890873
13,111,Fannin County,34.864145,-84.319284
13,113,Fayette County,33.414957,-84.492885
13,115,Floyd County,34.2633,-85.215026
13,117,Forsyth County,34.223775,-84.126721
13,119,Franklin County,34.373292,-83.22767
13,121,Fulton County,33.7894,-84.467156
13,123,Gilmer County,34.68824,-84.457861
13,125,Glascock County,33.23108,-82.606939
13,127,Glynn County,31.216954,-81.494234
13,129,Gordon County,34.504226,-84.871583
13,131,Grady County,30.87507,-84.232937
13,133,Greene County,33.581246,-83.167565
13,135,Gwinnett County,33.95895,-84.025104
13,137,Habersham County,34.630446,-83.529331
13,139,Hall County,34.315842,-83.820888
13,141,Hancock County,33.269582,-83.000842
13,143,Haralson County,33.791007,-85.209002
13,145,Harris County,32.740744,-84.906073
13,147,Hart County,34.353352,-82.959161
13,149,Heard County,33.299664,-85.129214
13,151,Henry County,33.4561,-84.155399
13,153,Houston County,32.458332,-83.668346
13,155,Irwin County,31.602342,-83.274287
13,157,Jackson County,34.133324,-83.562739
13,159,Jasper County,33.316303,-83.687344
13,161,Jeff Davis County,31.801589,-82.635986
13,163,Jefferson County,33.053978,-82.4153
13,165,Jenkins County,32.788661,-81.960423
13,167,Johnson County,32.702215,-82.656169
13,169,Jones County,33.026479,-83.566095
13,171,Lamar County,33.072999,-84.135219
13,173,Lanier County,31.037052,-83.063272
13,175,Laurens County,32.462848,-82.92951
13,177,Lee County,31.776588,-84.137311
13,179,Liberty County,31.8,-81.46192
13,181,Lincoln County,33.792692,-82.452133
13,183,Long County,31.75881,-81.747016
13,185,Lowndes County,30.834683,-83.267821
13,187,Lumpkin County,34.574497,-84.002249
13,189,McDuffie County,33.477725,-82.481896
13,191,McIntosh County,31.47999,-81.372387
13,193,Macon County,32.354068,-84.037633
13,195,Madison County,34.128469,-83.20978
13,197,Marion County,32.352715,-84.526148
13,199,Meriwether County,33.043407,-84.685011
13,201,Miller County,31.1645,-84.729419
13,205,Mitchell County,31.223831,-84.19464
13,207,Monroe County,33.012811,-83.913119
13,209,Montgomery County,32.167566,-82.529808
13,211,Morgan County,33.592845,-83.493073
13,213,Murray County,34.781931,-84.748226
13,215,Muscogee County,32.51071,-84.874972
13,217,Newton County,33.553175,-83.844381
13,219,Oconee County,33.83733,-83.437276
13,221,Oglethorpe County,33.880977,-83.082008
13,223,Paulding County,33.922531,-84.865844
13,225,Peach County,32.563716,-83.827738
13,227,Pickens County,34.464521,-84.464975
13,229,Pierce County,31.356236,-82.215188
13,231,Pike County,33.090904,-84.38639
13,233,Polk County,33.999159,-85.182021
13,235,Pulaski County,32.237077,-83.473603
13,237,Putnam County,33.320571,-83.373019
13,239,Quitman County,31.858975,-85.011921
13,241,Rabun County,34.88129,-83.40143
13,243,Randolph County,31.762757,-84.758027
13,245,Richmond County,33.359384,-82.074001
13,247,Rockdale County,33.650167,-84.026565
13,249,Schley County,32.262828,-84.320463
13,251,Screven County,32.748714,-81.61441
13,253,Seminole County,30.933148,-84.867046
13,255,Spalding County,33.262043,-84.284937
13,257,Stephens County,34.555807,-83.293956
13,259,Stewart County,32.078127,-84.837038
13,261,Sumter County,32.042343,-84.196432
13,263,Talbot County,32.707564,-84.528309
13,265,Taliaferro County,33.566813,-82.883238
13,267,Tattnall County,32.042662,-82.06064
13,269,Taylor County,32.554326,-84.251439
13,271,Telfair County,31.934755,-82.940983
13,273,Terrell County,31.775549,-84.435892
13,275,Thomas County,30.864817,-83.91853
13,277,Tift County,31.456643,-83.526087
13,279,Toombs County,32.123112,-82.335415
13,281,Towns County,34.918638,-83.739078
13,283,Treutlen County,32.404611,-82.565099
13,285,Troup County,33.033309,-85.028191
13,287,Turner County,31.716228,-83.627404
13,289,Twiggs County,32.66598,-83.426091
13,291,Union County,34.834358,-83.990883
13,293,Upson County,32.879285,-84.298271
13,295,Walker County,34.730899,-85.296304
13,297,Walton County,33.783113,-83.737677
13,299,Ware County,31.05156,-82.422077
13,301,Warren County,33.408204,-82.676369
13,303,Washington County,32.967748,-82.794869
13,305,Wayne County,31.547579,-81.913264
13,307,Webster County,32.048522,-84.550458
13,309,Wheeler County,32.122256,-82.716767
13,311,White County,34.645367,-83.752519
13,313,Whitfield County,34.804965,-84.966155
13,315,Wilcox County,31.970336,-83.435742
13,317,Wilkes County,33.786638,-82.744356
13,319,Wilkinson County,32.798534,-83.16759
13,321,Worth County,31.552686,-83.848158
15,001,Hawaii County,19.597484,-155.498504
15,003,Honolulu County,23.573339,-164.701172
15,005,Kalawao County,21.225926,-156.947946
15,007,Kauai County,22.012655,-159.70488
15,009,Maui County,20.868006,-156.62199
19,001,Adair County,41.327177,-94.466243
19,003,Adams County,41.033055,-94.702444
19,005,Allamakee County,43.279771,-91.373077
19,007,Appanoose County,40.741209,-92.868827
19,009,Audubon County,41.68471,-94.905244
19,011,Benton County,42.079571,-92.066456
19,013,Black Hawk County,42.4727,-92.306913
19,015,Boone County,42.036005,-93.93298
19,017,Bremer County,42.77608,-92.307767
19,019,Buchanan County,42.469076,-91.839412
19,021,Buena Vista County,42.741556,-95.160763
19,023,Butler County,42.728461,-92.794795
19,025,Calhoun County,42.387708,-94.637196
19,027,Carroll County,42.035044,-94.859098
19,029,Cass County,41.329986,-94.932888
19,031,Cedar County,41.772603,-91.131895
19,033,Cerro Gordo County,43.083076,-93.260936
19,035,Cherokee County,42.735462,-95.623017
19,037,Chickasaw County,43.059704,-92.317007
19,039,Clarke County,41.029073,-93.783863
19,041,Clay County,43.084999,-95.154581
19,043,Clayton County,42.853626,-91.340623
19,045,Clinton County,41.897142,-90.534271
19,047,Crawford County,42.039142,-95.383703
19,049,Dallas County,41.688064,-94.037986
19,051,Davis County,40.748059,-92.410181
19,053,Decatur County,40.737907,-93.783594
19,055,Delaware County,42.469648,-91.366843
19,057,Des Moines County,40.920863,-91.174917
19,059,Dickinson County,43.377193,-95.151784
19,061,Dubuque County,42.472788,-90.885767
19,063,Emmet County,43.378084,-94.669178
19,065,Fayette County,42.85818,-91.845342
19,067,Floyd County,43.058144,-92.78978
19,069,Franklin County,42.730529,-93.260473
19,071,Fremont County,40.743126,-95.599944
19,073,Greene County,42.038345,-94.39145
19,075,Grundy County,42.401201,-92.790958
19,077,Guthrie County,41.683568,-94.501129
19,079,Hamilton County,42.38106,-93.709227
19,081,Hancock County,43.08634,-93.742557
19,083,Hardin County,42.379717,-93.241515
19,085,Harrison County,41.687151,-95.809926
19,087,Henry County,40.98854,-91.543838
19,089,Howard County,43.352475,-92.315493
19,091,Humboldt County,42.782088,-94.202591
19,093,Ida County,42.381458,-95.513075
19,095,Iowa County,41.687503,-92.065664
19,097,Jackson County,42.164952,-90.576042
19,099,Jasper County,41.685998,-93.052619
19,101,Jefferson County,41.033282,-91.948011
19,103,Johnson County,41.665667,-91.589563
19,105,Jones County,42.120175,-91.131197
19,107,Keokuk County,41.336959,-92.180601
19,109,Kossuth County,43.204989,-94.196696
19,111,Lee County,40.644531,-91.47806
19,113,Linn County,42.079317,-91.594893
19,115,Louisa County,41.217415,-91.261528
19,117,Lucas County,41.027345,-93.326667
19,119,Lyon County,43.373076,-96.209069
19,121,Madison County,41.330604,-94.014932
19,123,Mahaska County,41.333869,-92.644966
19,125,Marion County,41.334627,-93.101356
19,127,Marshall County,42.033473,-93.001746
19,129,Mills County,41.033605,-95.618292
19,131,Mitchell County,43.358923,-92.786385
19,133,Monona County,42.050438,-95.953364
19,135,Monroe County,41.028619,-92.869761
19,137,Montgomery County,41.031473,-95.156377
19,139,Muscatine County,41.487343,-91.113265
19,141,O'Brien County,43.084046,-95.625507
19,143,Osceola County,43.377347,-95.619348
19,145,Page County,40.738139,-95.149618
19,147,Palo Alto County,43.09098,-94.679762
19,149,Plymouth County,42.73672,-96.216082
19,151,Pocahontas County,42.733449,-94.678171
19,153,Polk County,41.6808,-93.568953
19,155,Pottawattamie County,41.33965,-95.54589
19,157,Poweshiek County,41.69448,-92.53189
19,159,Ringgold County,40.735,-94.244289
19,161,Sac County,42.386706,-95.103827
19,163,Scott County,41.6416,-90.622189
19,165,Shelby County,41.679068,-95.308893
19,167,Sioux County,43.082979,-96.17742
19,169,Story County,42.036923,-93.466437
19,171,Tama County,42.08137,-92.53209
19,173,Taylor County,40.73398,-94.692003
19,175,Union County,41.027669,-94.242081
19,177,Van Buren County,40.75457,-91.953155
19,179,Wapello County,41.029909,-92.409287
19,181,Warren County,41.333408,-93.560432
19,183,Washington County,41.337091,-91.716737
19,185,Wayne County,40.738437,-93.326465
19,187,Webster County,42.434148,-94.17879
19,189,Winnebago County,43.37835,-93.725049
19,191,Winneshiek County,43.290968,-91.843213
19,193,Woodbury County,42.388101,-96.036639
19,195,Worth County,43.376176,-93.26557
19,197,Wright County,42.73298,-93.734605
16,001,Ada County,43.448193,-116.243102
16,003,Adams County,44.895846,-116.454682
16,005,Bannock County,42.667571,-112.221908
16,007,Bear Lake County,42.290235,-111.333251
16,009,Benewah County,47.222154,-116.655416
16,011,Bingham County,43.216479,-112.398441
16,013,Blaine County,43.394276,-113.978437
16,015,Boise County,44.006324,-115.739227
16,017,Bonner County,48.294716,-116.59752
16,019,Bonneville County,43.379542,-111.601604
